Set_Name,Card_Num,Player,Team,Is_Young_Gun,Set Name,Card,Description,Team City,Team Name,Rookie,Auto,Mem,#'d,SPs,Stated Odds,Point
VIEW DETAILS,PGR-OZ,Olen Zellweger,Ducks,false,Premier Gear Rookies Tag Parallel,PGR-OZ,Olen Zellweger,Anaheim,Ducks,Rookie,,Patch-Tag 4,3,,Random Inserts in Packs,140
VIEW DETAILS,PGR-RM,Rutger McGroarty,Penguins,false,Premier Gear Rookies Tag Parallel,PGR-RM,Rutger McGroarty,Pittsburgh,Penguins,Rookie,,Patch-Tag 4,3,,Random Inserts in Packs,140
VIEW DETAILS,PGR-SM,Shakir Mukhamadullin,Sharks,false,Premier Gear Rookies Tag Parallel,PGR-SM,Shakir Mukhamadullin,San Jose,Sharks,Rookie,,Patch-Tag 4,3,,Random Inserts in Packs,140
VIEW DETAILS,PGR-WS,Will Smith,Sharks,false,Premier Gear Rookies Tag Parallel,PGR-WS,Will Smith,San Jose,Sharks,Rookie,,Patch-Tag 4,3,,Random Inserts in Packs,140
VIEW DETAILS,PGR-ZB,Zachary Bolduc,Blues,false,Premier Gear Rookies Tag Parallel,PGR-ZB,Zachary Bolduc,St. Louis,Blues,Rookie,,Patch-Tag 4,3,,Random Inserts in Packs,140
VIEW DETAILS,PGR-ZD,Zach Dean,Blues,false,Premier Gear Rookies Tag Parallel,PGR-ZD,Zach Dean,St. Louis,Blues,Rookie,,Patch-Tag 4,3,,Random Inserts in Packs,140
VIEW DETAILS,PM2-BK,Connor Bedard/Kevin Korchinski,Blackhawks/Blackhawks,false,Premier Mega Jersey Duos,PM2-BK,Connor Bedard/Kevin Korchinski,Chicago/Chicago,Blackhawks/Blackhawks,,,Jumbo Jsy-Jumbo Jsy,49,,Random Inserts in Packs,60
VIEW DETAILS,PM2-ET,William Eklund/Tyler Toffoli,Sharks/Sharks,false,Premier Mega Jersey Duos,PM2-ET,William Eklund/Tyler Toffoli,San Jose/San Jose,Sharks/Sharks,,,Jumbo Jsy-Jumbo Jsy,49,,Random Inserts in Packs,60
VIEW DETAILS,PM2-FT,Adam Fox/Jacob Trouba,Rangers/Rangers,false,Premier Mega Jersey Duos,PM2-FT,Adam Fox/Jacob Trouba,New York/New York,Rangers/Rangers,,,Jumbo Jsy-Jumbo Jsy,49,,Random Inserts in Packs,60
VIEW DETAILS,PM2-HB,Roope Hintz/Jamie Benn,Stars/Stars,false,Premier Mega Jersey Duos,PM2-HB,Roope Hintz/Jamie Benn,Dallas/Dallas,Stars/Stars,,,Jumbo Jsy-Jumbo Jsy,49,,Random Inserts in Packs,60
VIEW DETAILS,PM2-HH,Jack Hughes/Nico Hischier,Devils/Devils,false,Premier Mega Jersey Duos,PM2-HH,Jack Hughes/Nico Hischier,New Jersey/New Jersey,Devils/Devils,,,Jumbo Jsy-Jumbo Jsy,49,,Random Inserts in Packs,60
VIEW DETAILS,PM2-HK,Victor Hedman/Nikita Kucherov,Lightning/Lightning,false,Premier Mega Jersey Duos,PM2-HK,Victor Hedman/Nikita Kucherov,Tampa Bay/Tampa Bay,Lightning/Lightning,,,Jumbo Jsy-Jumbo Jsy,49,,Random Inserts in Packs,60
VIEW DETAILS,PM2-KH,Nazem Kadri/Jonathan Huberdeau,Flames/Flames,false,Premier Mega Jersey Duos,PM2-KH,Nazem Kadri/Jonathan Huberdeau,Calgary/Calgary,Flames/Flames,,,Jumbo Jsy-Jumbo Jsy,49,,Random Inserts in Packs,60
VIEW DETAILS,PM2-MD,Connor McDavid/Leon Draisaitl,Oilers/Oilers,false,Premier Mega Jersey Duos,PM2-MD,Connor McDavid/Leon Draisaitl,Edmonton/Edmonton,Oilers/Oilers,,,Jumbo Jsy-Jumbo Jsy,49,,Random Inserts in Packs,60
VIEW DETAILS,PM2-MM,Auston Matthews/Mitch Marner,Maple Leafs/Maple Leafs,false,Premier Mega Jersey Duos,PM2-MM,Auston Matthews/Mitch Marner,Toronto/Toronto,Maple Leafs/Maple Leafs,,,Jumbo Jsy-Jumbo Jsy,49,,Random Inserts in Packs,60
VIEW DETAILS,PM2-MR,Nathan MacKinnon/Mikko Rantanen,Avalanche/Avalanche,false,Premier Mega Jersey Duos,PM2-MR,Nathan MacKinnon/Mikko Rantanen,Colorado/Colorado,Avalanche/Avalanche,,,Jumbo Jsy-Jumbo Jsy,49,,Random Inserts in Packs,60
VIEW DETAILS,PM2-OC,Alex Ovechkin/John Carlson,Capitals/Capitals,false,Premier Mega Jersey Duos,PM2-OC,Alex Ovechkin/John Carlson,Washington/Washington,Capitals/Capitals,,,Jumbo Jsy-Jumbo Jsy,49,,Random Inserts in Packs,60
VIEW DETAILS,PM2-PM,David Pastrnak/Brad Marchand,Bruins/Bruins,false,Premier Mega Jersey Duos,PM2-PM,David Pastrnak/Brad Marchand,Boston/Boston,Bruins/Bruins,,,Jumbo Jsy-Jumbo Jsy,49,,Random Inserts in Packs,60
VIEW DETAILS,PM2-TK,Owen Tippett/Travis Konecny,Flyers/Flyers,false,Premier Mega Jersey Duos,PM2-TK,Owen Tippett/Travis Konecny,Philadelphia/Philadelphia,Flyers/Flyers,,,Jumbo Jsy-Jumbo Jsy,49,,Random Inserts in Packs,60
VIEW DETAILS,PM2-TS,Brady Tkachuk/Tim Stutzle,Senators/Senators,false,Premier Mega Jersey Duos,PM2-TS,Brady Tkachuk/Tim Stutzle,Ottawa/Ottawa,Senators/Senators,,,Jumbo Jsy-Jumbo Jsy,49,,Random Inserts in Packs,60
VIEW DETAILS,PM2-ZM,Trevor Zegras/Mason McTavish,Ducks/Ducks,false,Premier Mega Jersey Duos,PM2-ZM,Trevor Zegras/Mason McTavish,Anaheim/Anaheim,Ducks/Ducks,,,Jumbo Jsy-Jumbo Jsy,49,,Random Inserts in Packs,60
VIEW DETAILS,PM2-BK,Connor Bedard/Kevin Korchinski,Blackhawks/Blackhawks,false,Premier Mega Patch Duos Parallel,PM2-BK,Connor Bedard/Kevin Korchinski,Chicago/Chicago,Blackhawks/Blackhawks,,,Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,140
VIEW DETAILS,PM2-ET,William Eklund/Tyler Toffoli,Sharks/Sharks,false,Premier Mega Patch Duos Parallel,PM2-ET,William Eklund/Tyler Toffoli,San Jose/San Jose,Sharks/Sharks,,,Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,140
VIEW DETAILS,PM2-FT,Adam Fox/Jacob Trouba,Rangers/Rangers,false,Premier Mega Patch Duos Parallel,PM2-FT,Adam Fox/Jacob Trouba,New York/New York,Rangers/Rangers,,,Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,140
VIEW DETAILS,PM2-HB,Roope Hintz/Jamie Benn,Stars/Stars,false,Premier Mega Patch Duos Parallel,PM2-HB,Roope Hintz/Jamie Benn,Dallas/Dallas,Stars/Stars,,,Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,140
VIEW DETAILS,PM2-HH,Jack Hughes/Nico Hischier,Devils/Devils,false,Premier Mega Patch Duos Parallel,PM2-HH,Jack Hughes/Nico Hischier,New Jersey/New Jersey,Devils/Devils,,,Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,140
VIEW DETAILS,PM2-HK,Victor Hedman/Nikita Kucherov,Lightning/Lightning,false,Premier Mega Patch Duos Parallel,PM2-HK,Victor Hedman/Nikita Kucherov,Tampa Bay/Tampa Bay,Lightning/Lightning,,,Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,140
VIEW DETAILS,PM2-KH,Nazem Kadri/Jonathan Huberdeau,Flames/Flames,false,Premier Mega Patch Duos Parallel,PM2-KH,Nazem Kadri/Jonathan Huberdeau,Calgary/Calgary,Flames/Flames,,,Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,140
VIEW DETAILS,PM2-MD,Connor McDavid/Leon Draisaitl,Oilers/Oilers,false,Premier Mega Patch Duos Parallel,PM2-MD,Connor McDavid/Leon Draisaitl,Edmonton/Edmonton,Oilers/Oilers,,,Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,140
VIEW DETAILS,PM2-MM,Auston Matthews/Mitch Marner,Maple Leafs/Maple Leafs,false,Premier Mega Patch Duos Parallel,PM2-MM,Auston Matthews/Mitch Marner,Toronto/Toronto,Maple Leafs/Maple Leafs,,,Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,140
VIEW DETAILS,PM2-MR,Nathan MacKinnon/Mikko Rantanen,Avalanche/Avalanche,false,Premier Mega Patch Duos Parallel,PM2-MR,Nathan MacKinnon/Mikko Rantanen,Colorado/Colorado,Avalanche/Avalanche,,,Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,140
VIEW DETAILS,PM2-OC,Alex Ovechkin/John Carlson,Capitals/Capitals,false,Premier Mega Patch Duos Parallel,PM2-OC,Alex Ovechkin/John Carlson,Washington/Washington,Capitals/Capitals,,,Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,140
VIEW DETAILS,PM2-PM,David Pastrnak/Brad Marchand,Bruins/Bruins,false,Premier Mega Patch Duos Parallel,PM2-PM,David Pastrnak/Brad Marchand,Boston/Boston,Bruins/Bruins,,,Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,140
VIEW DETAILS,PM2-TK,Owen Tippett/Travis Konecny,Flyers/Flyers,false,Premier Mega Patch Duos Parallel,PM2-TK,Owen Tippett/Travis Konecny,Philadelphia/Philadelphia,Flyers/Flyers,,,Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,140
VIEW DETAILS,PM2-TS,Brady Tkachuk/Tim Stutzle,Senators/Senators,false,Premier Mega Patch Duos Parallel,PM2-TS,Brady Tkachuk/Tim Stutzle,Ottawa/Ottawa,Senators/Senators,,,Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,140
VIEW DETAILS,PM2-ZM,Trevor Zegras/Mason McTavish,Ducks/Ducks,false,Premier Mega Patch Duos Parallel,PM2-ZM,Trevor Zegras/Mason McTavish,Anaheim/Anaheim,Ducks/Ducks,,,Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,140
VIEW DETAILS,PM3-BKF,Quinton Byfield/Anze Kopitar/Kevin Fiala,Kings/Kings/Kings,false,Premier Mega Jersey Trios,PM3-BKF,Quinton Byfield/Anze Kopitar/Kevin Fiala,Los Angeles/Los Angeles/Los Angeles,Kings/Kings/Kings,,,Jumbo Patch-Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,60
VIEW DETAILS,PM3-CMH,Kyle Connor/Josh Morrissey/Connor Hellebuyck,Jets/Jets/Jets,false,Premier Mega Jersey Trios,PM3-CMH,Kyle Connor/Josh Morrissey/Connor Hellebuyck,Winnipeg/Winnipeg/Winnipeg,Jets/Jets/Jets,,,Jumbo Patch-Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,60
VIEW DETAILS,PM3-FSM,Filip Forsberg/Steven Stamkos/Jonathan Marchessault,Predators/Predators/Predators,false,Premier Mega Jersey Trios,PM3-FSM,Filip Forsberg/Steven Stamkos/Jonathan Marchessault,Nashville/Nashville/Nashville,Predators/Predators/Predators,,,Jumbo Patch-Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,60
VIEW DETAILS,PM3-GKH,Jake Guentzel/Nikita Kucherov/Victor Hedman,Lightning/Lightning/Lightning,false,Premier Mega Jersey Trios,PM3-GKH,Jake Guentzel/Nikita Kucherov/Victor Hedman,Tampa Bay/Tampa Bay/Tampa Bay,Lightning/Lightning/Lightning,,,Jumbo Patch-Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,60
VIEW DETAILS,PM3-MSM,Jared McCann/Chandler Stephenson/Brandon Montour,Kraken/Kraken/Kraken,false,Premier Mega Jersey Trios,PM3-MSM,Jared McCann/Chandler Stephenson/Brandon Montour,Seattle/Seattle/Seattle,Kraken/Kraken/Kraken,,,Jumbo Patch-Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,60
VIEW DETAILS,PM3-NDH,Ryan Nugent-Hopkins/Leon Draisaitl/Zach Hyman,Oilers/Oilers/Oilers,false,Premier Mega Jersey Trios,PM3-NDH,Ryan Nugent-Hopkins/Leon Draisaitl/Zach Hyman,Edmonton/Edmonton/Edmonton,Oilers/Oilers/Oilers,,,Jumbo Patch-Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,60
VIEW DETAILS,PM3-ODC,Alex Ovechkin/Pierre-Luc Dubois/John Carlson,Capitals/Capitals/Capitals,false,Premier Mega Jersey Trios,PM3-ODC,Alex Ovechkin/Pierre-Luc Dubois/John Carlson,Washington/Washington/Washington,Capitals/Capitals/Capitals,,,Jumbo Patch-Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,60
VIEW DETAILS,PM3-TBR,Matthew Tkachuk/Aleksander Barkov/Sam Reinhart,Panthers/Panthers/Panthers,false,Premier Mega Jersey Trios,PM3-TBR,Matthew Tkachuk/Aleksander Barkov/Sam Reinhart,Florida/Florida/Florida,Panthers/Panthers/Panthers,,,Jumbo Patch-Jumbo Patch-Jumbo Patch,25,,Random Inserts in Packs,60
VIEW DETAILS,PM3-BKF,Quinton Byfield/Anze Kopitar/Kevin Fiala,Kings/Kings/Kings,false,Premier Mega Patch Trios Parallel,PM3-BKF,Quinton Byfield/Anze Kopitar/Kevin Fiala,Los Angeles/Los Angeles/Los Angeles,Kings/Kings/Kings,,,Jumbo Patch-Jumbo Patch-Jumbo Patch,15,,Random Inserts in Packs,140
VIEW DETAILS,PM3-CMH,Kyle Connor/Josh Morrissey/Connor Hellebuyck,Jets/Jets/Jets,false,Premier Mega Patch Trios Parallel,PM3-CMH,Kyle Connor/Josh Morrissey/Connor Hellebuyck,Winnipeg/Winnipeg/Winnipeg,Jets/Jets/Jets,,,Jumbo Patch-Jumbo Patch-Jumbo Patch,15,,Random Inserts in Packs,140
VIEW DETAILS,PM3-FSM,Filip Forsberg/Steven Stamkos/Jonathan Marchessault,Predators/Predators/Predators,false,Premier Mega Patch Trios Parallel,PM3-FSM,Filip Forsberg/Steven Stamkos/Jonathan Marchessault,Nashville/Nashville/Nashville,Predators/Predators/Predators,,,Jumbo Patch-Jumbo Patch-Jumbo Patch,15,,Random Inserts in Packs,140
VIEW DETAILS,PM3-GKH,Jake Guentzel/Nikita Kucherov/Victor Hedman,Lightning/Lightning/Lightning,false,Premier Mega Patch Trios Parallel,PM3-GKH,Jake Guentzel/Nikita Kucherov/Victor Hedman,Tampa Bay/Tampa Bay/Tampa Bay,Lightning/Lightning/Lightning,,,Jumbo Patch-Jumbo Patch-Jumbo Patch,15,,Random Inserts in Packs,140
VIEW DETAILS,PM3-MSM,Jared McCann/Chandler Stephenson/Brandon Montour,Kraken/Kraken/Kraken,false,Premier Mega Patch Trios Parallel,PM3-MSM,Jared McCann/Chandler Stephenson/Brandon Montour,Seattle/Seattle/Seattle,Kraken/Kraken/Kraken,,,Jumbo Patch-Jumbo Patch-Jumbo Patch,15,,Random Inserts in Packs,140
VIEW DETAILS,PM3-NDH,Ryan Nugent-Hopkins/Leon Draisaitl/Zach Hyman,Oilers/Oilers/Oilers,false,Premier Mega Patch Trios Parallel,PM3-NDH,Ryan Nugent-Hopkins/Leon Draisaitl/Zach Hyman,Edmonton/Edmonton/Edmonton,Oilers/Oilers/Oilers,,,Jumbo Patch-Jumbo Patch-Jumbo Patch,15,,Random Inserts in Packs,140
VIEW DETAILS,PM3-ODC,Alex Ovechkin/Pierre-Luc Dubois/John Carlson,Capitals/Capitals/Capitals,false,Premier Mega Patch Trios Parallel,PM3-ODC,Alex Ovechkin/Pierre-Luc Dubois/John Carlson,Washington/Washington/Washington,Capitals/Capitals/Capitals,,,Jumbo Patch-Jumbo Patch-Jumbo Patch,15,,Random Inserts in Packs,140
VIEW DETAILS,PM3-TBR,Matthew Tkachuk/Aleksander Barkov/Sam Reinhart,Panthers/Panthers/Panthers,false,Premier Mega Patch Trios Parallel,PM3-TBR,Matthew Tkachuk/Aleksander Barkov/Sam Reinhart,Florida/Florida/Florida,Panthers/Panthers/Panthers,,,Jumbo Patch-Jumbo Patch-Jumbo Patch,15,,Random Inserts in Packs,140
VIEW DETAILS,PM4-BHDS,Mathew Barzal/Bo Horvat/Noah Dobson/Ilya Sorokin,Islanders/Islanders/Islanders/Islanders,false,Premier Mega Jersey Quads,PM4-BHDS,Mathew Barzal/Bo Horvat/Noah Dobson/Ilya Sorokin,New York/New York/New York/New York,Islanders/Islanders/Islanders/Islanders,,,Jumbo Jsy-Jumbo Jsy-Jumbo Jsy-Jumbo Jsy,15,,Random Inserts in Packs,60
